"Douglass_narrative" "EK_adrift" "EK_ourVisit" "EK_suppressed" "freedman_body1" "freedman_body2" "freedman_intro1" "freedman_intro2" "TWH_denmark" "TWH_gabriel" "TWH_leaves" "TWH_natTurner"
"treason" 0 0 0 0 0 0.0189933523266857 0 0.0352609308885755 0 0 0 0
"trifling" 0 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"tune" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"twenty-one" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"type" 0 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"uction" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"un" 0 0 0 0 0 0 0 0 0.0269372362395618 0 0 0
"un-" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"unacquainted" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"underbrush" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"uneasy" 0.00271237929912119 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"unhappy" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"unmolested" 0 0.00211514869495326 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"unsuspicious" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"untried" 0.00271237929912119 0 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"unusual" 0 0 0 0 0.0208899101733863 0.00949667616334283 0 0 0 0 0 0
"upward" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0.0352609308885755 0 0 0 0
"v" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"vanished" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"variety" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"verse" 0 0 0 0 0 0 0 0 0 0 0.0524658971668416 0
"vessel" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"vestige" 0.00271237929912119 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"victory" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"ville" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"violent" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"vir" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"virginian" 0 0 0 0 0 0 0 0 0 0.0572847049837693 0 0
"visible" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"visiting" 0 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"vocation" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0.0107215610592902
"volumes" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"voluntarily" 0 0 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0
"volunteered" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"waist" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"wake" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"wards" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"waters" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"wave" 0 0.00423029738990651 0 0 0 0 0 0 0 0.0190949016612564 0 0
"wc" 0 0 0.0386697602474865 0 0 0 0 0 0 0 0 0
"weak" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"weakness" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"wearied" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"weather" 0 0.00211514869495326 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"weeden" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"weekly" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"weighed" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"well-bred" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0.0349772647778944 0
"western" 0.00271237929912119 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"whereabouts" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"wherever" 0 0 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"whisper" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"whistled" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"who^s" 0 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0
"wholly" 0 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"wider" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"widow" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"widow^s" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"winder" 0.00542475859824238 0 0.0128899200824955 0 0 0 0 0 0 0 0 0
"witb" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"withheld" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"woman^s" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"works" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"wouldn^t" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"wounds" 0 0 0 0 0.0104449550866931 0.0189933523266857 0 0 0 0 0 0
"wrath" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"wretches" 0 0 0 0 0 0.0189933523266857 0 0 0 0.0190949016612564 0 0
"wrongs" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"wrung" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"x" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"yaas" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"youthful" 0.00271237929912119 0 0 0 0 0 0.110987791342952 0 0 0 0 0.0107215610592902
"-five" 0 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"^et" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"aback" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"abandon" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"abandoned" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"able-bodied" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"abolished" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0 0 0
"abortive" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"abstinence" 0 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"abundant" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"ac-" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"accident" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"accompanying" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"accomplish" 0 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"accosting" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"accountable" 0.00271237929912119 0 0 0 0 0 0 0.0352609308885755 0 0 0 0
"accumulated" 0 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"accurately" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"achievement" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"acquired" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"acter" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"actors" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"ad" 0 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"adding" 0 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"ade" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"adiuft" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"adjustment" 0 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"adjutant-general" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"administer" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"admira-" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"admiration" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"ado" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"adroitness" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"adultery" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"advance-guard" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"adventure" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"advertisement" 0 0 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"advocate" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"affrighted" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"africans" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"agency" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"agent" 0 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"agricultural" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"aimed" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"al" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"alarming" 0 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"alas" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"alex" 0 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"alias" 0 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"alleged" 0.00271237929912119 0 0 0 0 0 0 0.0352609308885755 0 0 0 0
"allegiance" 0 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"allen" 0 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"alley" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"allowance-day" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"alluded" 0 0 0 0.01085776330076 0 0.00949667616334283 0 0 0 0 0 0
"alongside" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"altered" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"amanda" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"amazed" 0 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"ambulance" 0 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"ami" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"amongst" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"amounted" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"amounting" 0 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"ample" 0 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"ampton" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"anew" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"anguish" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"annexed" 0 0 0 0 0 0 0 0.0352609308885755 0 0.0190949016612564 0 0
"answering" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"anticipate" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"antigua" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"antislavery" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"anywhere" 0 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"apologize" 0 0 0 0 0 0 0.221975582685905 0 0 0 0 0
"appeal" 0 0 0 0 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0
"appealing" 0 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"appeals" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"apple" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"applies" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0 0 0
"appreciated" 0 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"apprehended" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"ar-" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"ardor" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"argued" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"aristocrats" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"ark" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"armistice" 0 0 0.0128899200824955 0 0 0 0 0.0352609308885755 0 0 0 0
"artfully" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"articles" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"artillery" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"arts" 0 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"arundel" 0 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"ascend" 0 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"ashes" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"ashley" 0 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"ashore" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"asks" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"assassin" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"assert" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"asserted" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"associated" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"assuming" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"assure" 0 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"atlanta" 0 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"atmosphere" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"attract" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"audience" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"austin" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"authentic" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"authorize" 0 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"avere" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"avoiding" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"avowed" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"awaiting" 0 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"awkwardness" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"bacchus" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"backed" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"backward" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bacon" 0 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"badge" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"balance" 0 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"balk" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bands" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"banging" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"banished" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"banister" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"baptist" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"bar-room" 0 0 0 0 0 0.00949667616334283 0 0.0352609308885755 0 0 0 0
"barbarism" 0 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"barbarous" 0 0 0 0 0 0.00949667616334283 0 0.0352609308885755 0 0 0 0
"barbecued" 0 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"barefooted" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"bark" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"barnum" 0 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"barren" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bars" 0 0.00211514869495326 0 0 0 0 0 0.0352609308885755 0 0 0 0
"based" 0 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"basest" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"bathed" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"batteau" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"battle-flags" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bead" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"beast" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"beeves" 0 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"befallen" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"beggars" 0 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"behaving" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"belfry" 0 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"bellowing" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"belongs" 0 0 0 0 0 0 0.110987791342952 0 0.00897907874652061 0 0 0
"beloved" 0 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"belts" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"benham" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"berringer^s" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"berryville" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"betrayers" 0 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"betwixt" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"bibb" 0 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"bird" 0 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"birds" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"birthday" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"biscuits" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"bite" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bitten" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0 0 0
"bitterest" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"bj" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"blacksmith" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"blades" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"blame" 0 0 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"blan-" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"blasphemy" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"blaze" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"blazing" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bleed" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"blinded" 0 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"blood-clotted" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"blown" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"bluff" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"boarding-house" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"bob^s" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"boiled" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"boldest" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"bolt" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"bone" 0 0 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"boot" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"borne" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"bosoms" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"bot-" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bother" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"boughs" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"bowed" 0 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"bowing" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"bows" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"boyhood" 0 0 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"brand" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"bravery" 0 0 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"breastbone" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"breastworks" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"breathe" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"breathed" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"bressed" 0 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"brick" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"briers" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"brighter" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"brightest" 0 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"brisk" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"british" 0 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"brooded" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"brow" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"brutal" 0 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"brutes" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"buckshot" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"buggy" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"build-" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bull" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"buller^s" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bundle" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"burg" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"burial" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"burnt" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"bushel" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"busy" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"butter" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"bye" 0 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"calamity" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"calk" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"calkers" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"callender" 0 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"caller" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"calmly" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"camel" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"cane-seed" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"canister" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"cannon" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"cannonading" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"cant" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"canteens" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"cap-" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"capacity" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"capped" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"captains" 0 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"captive" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"caraccas" 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"carbine" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"cards" 0 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"cared" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"carelessly" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"carelessness" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"caring" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"carpet" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"carriage-house" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"cart-road" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"carter" 0 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"casting" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"castle" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"casual" 0 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"causes" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"cease" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"cells" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"cept" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"certificate" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
"certify" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0
