"EK-adrift" "EK-ourVisit" "EK-suppressed" "freedman-body1" "freedman-body2" "freedman-intro1" "freedman-intro2" "TWH-denmark" "TWH-gabriel" "TWH-leaves" "TWH-nat_turner"
"chimney" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"chivahy" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"choking" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"chopped" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"chorister" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"christians" 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"circuit" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"circulated" 0 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"circulation" 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"civilized" 0 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"claim" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"clattering" 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"clay" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"cleaned" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"clergymen" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"climb" 0 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"closeted" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"cloth" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"clothe" 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"cloudy" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"clumsy" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"clung" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"clutches" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"co-operation" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"cocks" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"code" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"coffee" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"cole" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"collateral" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"college" 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"colonization" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"columbia" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"comb" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"combing" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"comes" 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"comfortless" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"commence" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"commissioners" 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"commit" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"compliment" 0 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"compliments" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"composedly" 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"compulsion" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"conceive" 0 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"concocted" 0 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"condemned" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"confessions" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"confided" 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"confiscated" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"confronted" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"congratulating" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"congregation" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"conjurer" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"connected" 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"conquer" 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"consciences" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"consciousness" 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"conse" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"consecrated" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"consisted" 0 0 0 0 0 0 0.0352609308885755 0 0.0190949016612564 0 0
"consistent" 0 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"consists" 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"consolation" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"conspirator" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"consult" 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"consultation" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"contained" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"contented" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"contest" 0 0.0128899200824955 0 0 0 0 0.0352609308885755 0 0 0 0
"continuing" 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"contradicted" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"contradiction" 0 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"contrasts" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"conven" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"convention" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"converse" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"convey" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"convict" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"convince" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"copious" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"copperheads" 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"cordon" 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"corn-" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"corn-leaves" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"corre" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"correctly" 0 0 0 0 0 0.221975582685905 0 0 0 0 0
"correspond" 0 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"coughing" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"couldn^t" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"council" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"counte" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"counter" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"courageous" 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"courant" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"court-house" 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"courteous" 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"courteously" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"courts" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"cracked" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"crackers" 0.00211514869495326 0 0 0 0 0 0.0352609308885755 0 0 0 0
"crazy" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"creation" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"creatures" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"credit" 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"critical" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"crooked" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"crow" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"crowding" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"crowds" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"crowing" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"crucified" 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"crude" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"cruelty" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"crushed" 0 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"crushing" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"cunning" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"cup" 0 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"curses" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"curve" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"custody" 0 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"cutlasses" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"dance" 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"danger-" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"dangling" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"dark-blue" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"darky^s" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"daughter" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"dawn" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"de-" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"deadly" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"debating" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"decay" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"decision" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"declarations" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"decline" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"deepen" 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"defences" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"defended" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"defensive" 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"degradation" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"degrade" 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"delaware" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"deliberately" 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"deliberations" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"delirious" 0.00211514869495326 0 0 0 0 0 0.0352609308885755 0 0 0 0
"deliver" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"deluded" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"demons" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"den" 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"dence" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"dengy" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"denunciation" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"depict" 0 0 0 0 0 0.221975582685905 0 0 0 0 0
"deposited" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"depressed" 0 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"depth" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"deputy" 0 0 0 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"descent" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"describes" 0 0 0 0 0 0.110987791342952 0 0 0 0 0.0107215610592902
"desert" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"deserting" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"designated" 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"designs" 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"desirable" 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"desk" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"despicable" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"detailed" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"detained" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"deter-" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"determining" 0 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"detour" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"developed" 0 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"devoted" 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"devoutly" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"dey" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"diate" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"differ" 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"dipping" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"disabled" 0 0 0 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0
"disappearing" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"disaster" 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"disastrous" 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"discipline" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"disclosed" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"disclosure" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"disclosures" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"discouragement" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"discovering" 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"discretion" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"disliked" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"disorder" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"disqualify" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"distress" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"disturb" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"ditch" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"ditcher" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"divide" 0 0 0 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"documents" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"doer" 0 0 0 0 0 0.221975582685905 0 0 0 0 0
"doings" 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"doleful" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"domineering" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"dorchester" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"dorsey^s" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"doubled" 0 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"doubtless" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"douglass" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"dow" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drank" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drawl" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drayman" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"dreaded" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"dreadfully" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"dream" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"dreams" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drifted" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drifting" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drilling" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"drive-way" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"drums" 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"dryest" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"du-ections" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"duane" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"duced" 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"dull" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"duly" 0 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"dust" 0 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"dusty" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"dwelling" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"eagerly" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"ear" 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"earlier" 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"early^s" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"eclipse" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"editions" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"editors" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"eebel" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"ef" 0 0.0128899200824955 0 0 0 0.110987791342952 0 0 0 0 0
"effects" 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"efficacious" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"elaborate" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"elapsed" 0 0 0 0 0.00949667616334283 0 0.0352609308885755 0 0 0 0
"elated" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"elbow" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"elect" 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"elements" 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"eloquent" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"eluded" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"emaciated" 0 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"embodied" 0 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"emerged" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"emergency" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"emperor" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"employment" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"emptied" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"encourage" 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"ending" 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"ened" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"enforce" 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"englishman" 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"enjoyment" 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"enlistment" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"enlistments" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"enormous" 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"enouo" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"ensued" 0 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"entertainers" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"entertaining" 0 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"ently" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"entrap" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"epistle" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"epoch" 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"equality" 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"equals" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"equipped" 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"era" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"ern" 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"errands" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"essay" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"est" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"estate" 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"estimated" 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"ests" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"eve" 0 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"everybody" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"evil" 0 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"example" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"exceedingly" 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"excepted" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"exceptional" 0 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"exceptions" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"excite" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"exclamation" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"excused" 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"executions" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"exercise" 0.00211514869495326 0 0 0 0 0.110987791342952 0 0 0 0 0
"exhibits" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"existence" 0 0 0 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"expecting" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"expects" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"expenses" 0 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"experienced" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"experiences" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"exploded" 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"expose" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"extend" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"exterminate" 0 0.025779840164991 0 0 0 0 0 0 0 0 0
"extra" 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"extract" 0 0 0 0 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"extracted" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"extravagant" 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"fa" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"facilities" 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"falsehood" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"famished" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"fanatic" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"fanatical" 0 0 0.0217155266015201 0 0 0 0 0 0 0 0
"far-" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"far-away" 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"far-off" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"farmer" 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"fascinating" 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"fat" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"fatted" 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"fault" 0 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"favored" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"fayetteville" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"fearing" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"feature" 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"fed" 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"fellow-servants" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"female" 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"ferguson" 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"fever" 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"fi" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"fiction" 0 0 0 0 0 0.110987791342952 0 0 0 0.0174886323889472 0
"fied" 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"field-hands" 0 0 0 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0
"fiercely" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"fiery" 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0
"fights" 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"figures" 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"financial" 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"finely" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"finish" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"fire-arms" 0 0 0 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"fireplace" 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"fitted" 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"flanking" 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"flash" 0 0 0 0 0 0.110987791342952 0 0 0.0190949016612564 0 0
"flat" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"flat-boats" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"fleeing" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"floated" 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"flocks" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"florid" 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
